roll,pitch,yaw,GyroX,GyroY,GyroZ,x_acc,y_acc,z_acc,latitude,longitude,altitude,north_vel,east_vel,ground_vel,ins_status,modestatus,system_ms
-0.534976,-1.094303,1.262083,-0.173950,-0.402832,0.173950,7.481032,-4.928806,3.821169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769485
-0.534976,-1.094495,1.261891,-0.201416,-0.146484,-0.238037,7.484616,-5.043513,3.885692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769495
-0.534976,-1.094303,1.261891,0.274658,0.247192,-0.100708,7.316141,-4.989744,3.964553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769505
-0.534976,-1.094303,1.262083,-0.073242,-0.384521,0.146484,7.491786,-4.907299,3.835507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769515
-0.534976,-1.094495,1.261891,-0.283813,0.000000,-0.320435,7.470278,-5.036344,3.935876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769525
-0.534976,-1.094303,1.261891,-0.009155,0.100708,-0.036621,7.323310,-5.007667,3.996814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769535
-0.534976,-1.094303,1.262083,-0.164795,-0.347900,0.173950,7.473863,-4.903714,3.803246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769545
-0.534976,-1.094495,1.261891,-0.219727,-0.082397,-0.311279,7.477447,-5.039928,3.914368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769555
-0.534976,-1.094303,1.261891,0.238037,0.320435,0.018311,7.337648,-4.989744,3.925122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769565
-0.534976,-1.094303,1.261891,-0.164795,-0.411987,0.201416,7.459524,-4.921637,3.817584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769575
-0.534976,-1.094303,1.261891,-0.265503,-0.192261,-0.338745,7.506124,-5.057851,3.903615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769585
-0.534976,-1.094303,1.261891,0.036621,0.247192,-0.018311,7.351987,-5.004083,3.957383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769595
-0.534976,-1.094303,1.262083,-0.119019,-0.430298,0.164795,7.481032,-4.918052,3.849846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769605
-0.534976,-1.094303,1.261891,-0.375366,-0.119019,-0.366211,7.434432,-5.047098,3.910784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769615
-0.534976,-1.094303,1.261891,0.164795,0.247192,0.082397,7.326895,-4.996913,3.953799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769625
-0.534976,-1.094303,1.262083,0.000000,-0.393677,0.164795,7.455940,-4.907299,3.785323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769635
-0.534976,-1.094303,1.261891,-0.338745,-0.155640,-0.311279,7.502539,-5.025590,3.864184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769645
-0.534976,-1.094303,1.261891,0.183105,0.155640,0.128174,7.359156,-5.011252,3.968137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769655
-0.534976,-1.094303,1.262083,0.009155,-0.137329,0.192261,7.477447,-4.910883,3.817584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769665
-0.534976,-1.094303,1.261891,-0.164795,-0.036621,-0.402832,7.466693,-5.057851,3.943045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769675
-0.534976,-1.094303,1.262083,0.192261,0.265503,0.128174,7.308972,-4.975406,3.960968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769685
-0.534976,-1.094303,1.262083,-0.128174,-0.485229,0.128174,7.491786,-4.918052,3.785323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769695
-0.534976,-1.094303,1.262083,-0.173950,-0.210571,-0.265503,7.506124,-5.043513,3.835507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769705
-0.534976,-1.094303,1.262083,0.164795,0.283813,0.036621,7.308972,-5.025590,3.921537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769715
-0.534976,-1.094303,1.262083,0.036621,-0.238037,0.173950,7.513293,-4.921637,3.810415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769725
-0.534976,-1.094303,1.262083,-0.311279,0.000000,-0.302124,7.473863,-5.043513,3.903615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769735
-0.534976,-1.094303,1.261891,0.009155,0.183105,-0.027466,7.326895,-4.986160,3.932291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769745
-0.534976,-1.094303,1.262083,-0.292969,-0.659180,0.173950,7.427263,-4.918052,3.824754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769755
-0.534976,-1.094303,1.261891,-0.228882,-0.164795,-0.329590,7.463109,-5.032759,3.900030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769765
-0.534976,-1.094303,1.261891,0.091553,0.128174,-0.054932,7.319725,-4.996913,3.932291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769775
-0.534976,-1.094303,1.262083,-0.018311,-0.274658,0.274658,7.466693,-4.903714,3.785323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769785
-0.534976,-1.094303,1.261891,-0.192261,0.036621,-0.302124,7.488201,-5.036344,3.882107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769795
-0.534976,-1.094303,1.261891,0.201416,0.302124,-0.018311,7.337648,-5.004083,3.957383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769805
-0.534976,-1.094303,1.261891,-0.054932,-0.430298,0.128174,7.477447,-4.921637,3.824754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769815
-0.534976,-1.094303,1.261891,-0.329590,-0.173950,-0.292969,7.473863,-5.039928,3.903615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769825
-0.534976,-1.094303,1.261891,0.100708,0.173950,0.064087,7.337648,-4.993329,3.932291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769835
-0.534976,-1.094303,1.261891,-0.027466,-0.402832,0.137329,7.481032,-4.939560,3.792492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769845
-0.534976,-1.094303,1.261891,-0.210571,-0.009155,-0.283813,7.491786,-5.029175,3.889276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769855
-0.534976,-1.094303,1.261891,0.137329,0.292969,0.018311,7.308972,-5.007667,3.960968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769865
-0.534976,-1.094303,1.261891,-0.164795,-0.329590,0.109863,7.470278,-4.900130,3.799662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769875
-0.534976,-1.094303,1.261891,-0.430298,-0.210571,-0.402832,7.495370,-5.029175,3.885692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769885
-0.534976,-1.094303,1.261891,0.091553,0.302124,-0.009155,7.319725,-5.000498,3.950214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769895
-0.534976,-1.094303,1.261891,-0.201416,-0.347900,0.100708,7.473863,-4.907299,3.817584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769905
-0.534976,-1.094495,1.261699,-0.256348,0.054932,-0.302124,7.481032,-5.036344,3.896445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769915
-0.534976,-1.094303,1.261699,0.091553,0.384521,0.000000,7.301802,-5.000498,3.932291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769925
-0.534976,-1.094303,1.261891,-0.210571,-0.540161,0.137329,7.495370,-4.918052,3.792492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769935
-0.534976,-1.094303,1.261699,-0.283813,-0.173950,-0.283813,7.502539,-5.050682,3.864184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769945
-0.534976,-1.094303,1.261699,0.164795,0.173950,-0.091553,7.351987,-4.978990,3.907199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769955
-0.534976,-1.094495,1.261699,-0.247192,-0.109863,-0.265503,7.470278,-5.032759,3.882107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769975
-0.534976,-1.094303,1.261699,0.164795,0.192261,0.000000,7.344817,-5.000498,3.917953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769985
-0.534976,-1.094303,1.261699,-0.109863,-0.512695,0.201416,7.466693,-4.910883,3.803246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988769995
-0.534976,-1.094495,1.261699,-0.283813,-0.146484,-0.421143,7.473863,-5.025590,3.878522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770005
-0.534976,-1.094303,1.261699,0.238037,0.192261,-0.027466,7.348402,-5.004083,3.950214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770015
-0.534976,-1.094303,1.261699,0.018311,-0.292969,0.292969,7.438017,-4.910883,3.774569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770025
-0.534976,-1.094495,1.261699,-0.302124,-0.128174,-0.430298,7.491786,-5.036344,3.871353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770035
-0.534976,-1.094303,1.261699,0.247192,0.164795,0.054932,7.348402,-4.993329,3.921537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770045
-0.534976,-1.094303,1.261891,-0.091553,-0.476074,0.164795,7.502539,-4.914468,3.796077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770055
-0.534976,-1.094495,1.261699,-0.302124,-0.210571,-0.274658,7.488201,-5.036344,3.874938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770065
-0.534976,-1.094303,1.261699,0.128174,0.393677,-0.082397,7.305387,-4.993329,3.968137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770075
-0.534976,-1.094303,1.261891,-0.128174,-0.448608,0.082397,7.473863,-4.910883,3.774569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770085
-0.534976,-1.094495,1.261699,-0.292969,-0.155640,-0.274658,7.524047,-5.018421,3.846261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770095
-0.534976,-1.094495,1.261699,0.173950,0.192261,0.000000,7.316141,-5.007667,3.907199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770105
-0.534976,-1.094303,1.261891,-0.183105,-0.494385,0.183105,7.477447,-4.918052,3.792492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770115
-0.534976,-1.094495,1.261699,-0.302124,-0.073242,-0.238037,7.484616,-5.022005,3.885692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770125
-0.534976,-1.094495,1.261699,0.146484,0.219727,-0.036621,7.330479,-5.000498,3.950214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770135
-0.534976,-1.094495,1.261891,0.000000,-0.375366,0.228882,7.495370,-4.900130,3.803246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770145
-0.534976,-1.094495,1.261699,-0.329590,-0.073242,-0.311279,7.502539,-5.043513,3.885692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770155
-0.534976,-1.094495,1.261699,0.155640,0.228882,-0.045776,7.341233,-5.000498,3.928707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770165
-0.534976,-1.094495,1.261891,-0.155640,-0.466919,0.210571,7.466693,-4.907299,3.810415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770175
-0.534976,-1.094495,1.261699,-0.283813,-0.155640,-0.338745,7.502539,-5.029175,3.878522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770185
-0.534976,-1.094495,1.261699,0.109863,0.347900,-0.045776,7.355571,-5.004083,3.910784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770195
-0.534976,-1.094495,1.261891,-0.027466,-0.283813,0.247192,7.488201,-4.932391,3.778154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770205
-0.534976,-1.094495,1.261699,-0.192261,-0.027466,-0.265503,7.445186,-5.043513,3.903615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770215
-0.534976,-1.094495,1.261699,0.109863,0.128174,-0.009155,7.351987,-5.000498,3.953799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770225
-0.534976,-1.094495,1.261891,-0.091553,-0.485229,0.201416,7.452355,-4.914468,3.785323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770235
-0.534976,-1.094495,1.261891,-0.338745,-0.247192,-0.201416,7.509708,-5.039928,3.885692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770245
-0.534976,-1.094495,1.261891,0.192261,0.338745,0.064087,7.301802,-5.004083,3.925122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770255
-0.534976,-1.094303,1.261891,-0.064087,-0.448608,0.228882,7.473863,-4.910883,3.817584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770265
-0.534976,-1.094495,1.261891,-0.402832,-0.155640,-0.411987,7.466693,-5.011252,3.889276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770275
-0.534976,-1.094495,1.261891,0.009155,0.283813,0.000000,7.305387,-4.996913,3.953799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770285
-0.534976,-1.094303,1.261891,-0.091553,-0.448608,0.137329,7.473863,-4.910883,3.796077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770295
-0.534976,-1.094495,1.261891,-0.265503,0.018311,-0.384521,7.520462,-5.036344,3.835507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770305
-0.534784,-1.094303,1.261891,0.384521,0.311279,0.045776,7.294633,-5.000498,3.957383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770315
-0.534976,-1.094303,1.261891,-0.109863,-0.448608,0.082397,7.498955,-4.903714,3.806831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770325
-0.534784,-1.094495,1.261699,-0.347900,-0.054932,-0.311279,7.506124,-5.032759,3.853430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770335
-0.534784,-1.094495,1.261699,0.064087,0.192261,-0.027466,7.341233,-4.996913,3.921537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770345
-0.534784,-1.094303,1.261891,-0.054932,-0.421143,0.228882,7.463109,-4.914468,3.792492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770355
-0.534784,-1.094495,1.261891,-0.173950,-0.119019,-0.238037,7.488201,-5.025590,3.885692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770365
-0.534784,-1.094303,1.261891,0.247192,0.347900,0.000000,7.351987,-4.993329,3.907199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770375
-0.534784,-1.094303,1.261891,-0.109863,-0.494385,0.100708,7.466693,-4.903714,3.774569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770385
-0.534784,-1.094495,1.261891,-0.292969,-0.128174,-0.338745,7.516878,-5.039928,3.846261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770395
-0.534784,-1.094495,1.261891,0.137329,0.366211,0.000000,7.341233,-5.000498,3.921537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770405
-0.534784,-1.094303,1.261891,-0.064087,-0.329590,0.109863,7.448770,-4.928806,3.817584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770415
-0.534784,-1.094495,1.261891,-0.219727,-0.009155,-0.256348,7.484616,-5.018421,3.849846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770425
-0.534784,-1.094303,1.261891,0.137329,0.292969,0.036621,7.334064,-4.996913,3.932291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770435
-0.534784,-1.094303,1.261891,0.027466,-0.494385,0.201416,7.484616,-4.939560,3.738724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770445
-0.534784,-1.094495,1.261891,-0.338745,-0.265503,-0.384521,7.513293,-5.043513,3.835507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770455
-0.534784,-1.094303,1.261891,0.119019,0.210571,0.054932,7.330479,-4.996913,3.935876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770465
-0.534784,-1.094303,1.261891,-0.045776,-0.457764,0.109863,7.473863,-4.910883,3.785323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770475
-0.534784,-1.094495,1.261891,-0.256348,-0.018311,-0.375366,7.488201,-5.004083,3.853430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770485
-0.534784,-1.094495,1.261891,0.091553,0.375366,-0.027466,7.334064,-4.989744,3.903615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770495
-0.534784,-1.094303,1.261891,-0.119019,-0.366211,0.146484,7.484616,-4.903714,3.756647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770505
-0.534784,-1.094495,1.261891,-0.302124,-0.173950,-0.292969,7.527631,-5.029175,3.810415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770515
-0.534784,-1.094495,1.261891,0.183105,0.347900,-0.045776,7.308972,-4.993329,3.921537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770525
-0.534784,-1.094495,1.261891,-0.027466,-0.219727,0.183105,7.470278,-4.914468,3.806831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770535
-0.534784,-1.094495,1.261891,-0.375366,-0.109863,-0.302124,7.516878,-5.029175,3.849846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770545
-0.534784,-1.094495,1.261699,0.109863,0.274658,-0.109863,7.319725,-5.018421,3.932291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770555
-0.534784,-1.094495,1.261891,-0.146484,-0.567627,0.155640,7.459524,-4.921637,3.756647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770565
-0.534784,-1.094495,1.261699,-0.338745,-0.173950,-0.283813,7.498955,-5.025590,3.839092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770575
-0.534784,-1.094495,1.261699,0.128174,0.228882,0.009155,7.348402,-5.014836,3.910784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770585
-0.534784,-1.094495,1.261891,-0.054932,-0.439453,0.219727,7.481032,-4.914468,3.788908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770595
-0.534784,-1.094495,1.261699,-0.329590,-0.155640,-0.173950,7.527631,-5.022005,3.871353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770605
-0.534784,-1.094495,1.261699,0.192261,0.329590,0.064087,7.326895,-5.000498,3.928707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770615
-0.534784,-1.094495,1.261891,-0.073242,-0.540161,0.082397,7.434432,-4.914468,3.806831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770625
-0.534784,-1.094495,1.261699,-0.347900,-0.311279,-0.256348,7.509708,-5.011252,3.846261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770635
-0.534784,-1.094495,1.261699,0.173950,0.347900,0.018311,7.341233,-5.004083,3.917953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770645
-0.534784,-1.094495,1.261891,-0.173950,-0.302124,0.274658,7.466693,-4.925222,3.753062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770655
-0.534976,-1.094495,1.261699,-0.384521,-0.238037,-0.201416,7.524047,-5.007667,3.831923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770665
-0.534976,-1.094495,1.261699,0.119019,0.448608,-0.054932,7.305387,-5.000498,3.943045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770675
-0.534976,-1.094495,1.261699,-0.009155,-0.366211,0.146484,7.484616,-4.914468,3.760231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770685
-0.534976,-1.094495,1.261699,-0.384521,-0.357056,-0.320435,7.545554,-5.011252,3.806831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770695
-0.534976,-1.094495,1.261699,-0.082397,0.274658,-0.045776,7.334064,-5.004083,3.892861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770705
-0.534976,-1.094495,1.261699,0.000000,-0.329590,0.137329,7.481032,-4.925222,3.763816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770715
-0.534976,-1.094495,1.261699,-0.265503,-0.045776,-0.247192,7.534801,-5.007667,3.824754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770725
-0.534784,-1.094495,1.261699,0.219727,0.485229,-0.009155,7.326895,-5.000498,3.914368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770735
-0.534784,-1.094495,1.261699,-0.073242,-0.457764,0.192261,7.481032,-4.925222,3.774569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770745
-0.534976,-1.094495,1.261699,-0.384521,-0.329590,-0.228882,7.524047,-5.011252,3.799662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770755
-0.534784,-1.094495,1.261699,0.173950,0.302124,-0.009155,7.316141,-4.989744,3.903615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770765
-0.534976,-1.094495,1.261699,0.054932,-0.357056,0.219727,7.463109,-4.921637,3.770985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770775
-0.534976,-1.094495,1.261699,-0.228882,-0.027466,-0.292969,7.541970,-5.014836,3.814000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770785
-0.534784,-1.094495,1.261699,0.183105,0.357056,0.000000,7.369910,-5.014836,3.892861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770795
-0.534976,-1.094495,1.261699,-0.045776,-0.421143,0.256348,7.455940,-4.928806,3.753062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770805
-0.534976,-1.094495,1.261699,-0.274658,-0.238037,-0.338745,7.506124,-5.007667,3.864184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770815
-0.534784,-1.094495,1.261699,0.119019,0.366211,-0.036621,7.351987,-5.004083,3.903615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770825
-0.534784,-1.094495,1.261699,0.183105,-0.283813,0.283813,7.466693,-4.921637,3.724385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770835
-0.534784,-1.094495,1.261699,-0.173950,-0.064087,-0.228882,7.559893,-5.000498,3.781739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770845
-0.534784,-1.094495,1.261699,0.054932,0.228882,-0.054932,7.359156,-5.004083,3.907199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770855
-0.534976,-1.094495,1.261699,-0.036621,-0.393677,0.292969,7.463109,-4.925222,3.774569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770865
-0.534976,-1.094495,1.261699,-0.292969,-0.192261,-0.329590,7.538385,-5.007667,3.806831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770875
-0.534784,-1.094495,1.261699,0.119019,0.357056,-0.018311,7.319725,-4.993329,3.925122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770885
-0.534784,-1.094495,1.261699,0.009155,-0.329590,0.137329,7.491786,-4.939560,3.763816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770895
-0.534784,-1.094495,1.261699,-0.201416,0.027466,-0.100708,7.552723,-4.996913,3.799662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770905
-0.534784,-1.094495,1.261699,0.210571,0.384521,-0.137329,7.341233,-5.007667,3.917953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770915
-0.534784,-1.094495,1.261891,-0.018311,-0.357056,0.192261,7.481032,-4.921637,3.763816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770925
-0.534784,-1.094495,1.261699,-0.283813,-0.164795,-0.201416,7.556308,-5.000498,3.796077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770935
-0.534784,-1.094495,1.261699,0.183105,0.402832,-0.073242,7.373494,-5.025590,3.882107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770945
-0.534784,-1.094495,1.261891,0.064087,-0.320435,0.247192,7.459524,-4.918052,3.785323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770955
-0.534784,-1.094495,1.261699,0.128174,0.320435,-0.082397,7.373494,-5.007667,3.889276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770975
-0.534784,-1.094495,1.261891,-0.128174,-0.411987,0.192261,7.459524,-4.925222,3.724385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770985
-0.534784,-1.094687,1.261891,-0.228882,-0.192261,-0.375366,7.556308,-5.014836,3.788908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988770995
-0.534784,-1.094495,1.261699,0.128174,0.366211,-0.018311,7.377079,-5.018421,3.889276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988771005
-0.534784,-1.094495,1.261891,0.109863,-0.219727,0.302124,7.488201,-4.935975,3.742308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988771015
-0.534784,-1.094687,1.261891,-0.292969,-0.082397,-0.238037,7.531216,-5.007667,3.799662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988771025
-0.534784,-1.094495,1.261891,0.228882,0.402832,-0.073242,7.380663,-5.018421,3.910784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988771035
-0.534784,-1.094495,1.261891,0.100708,-0.256348,0.247192,7.495370,-4.907299,3.720801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988771045
-0.534784,-1.094687,1.261891,-0.302124,-0.173950,-0.274658,7.556308,-5.004083,3.828338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988771055
